1,Rbd80C11b00,18.98437498,42.03297434,19.33593748,42.16340343
2,Rbd80C11b80,19.33593748,42.03297434,19.68749998,42.16340343
3,Rbd80C11c00,19.68749998,42.03297434,20.03906248,42.16340343
4,Rbd80C11c80,20.03906248,42.03297434,20.39062498,42.16340343
5,Rbd80C11d00,20.39062498,42.03297434,20.74218748,42.16340343
6,Rbd80C11d80,20.74218748,42.03297434,21.09374998,42.16340343
7,Rbd80C11e00,21.09374998,42.03297434,21.44531248,42.16340343
8,Rbd80C11e80,21.44531248,42.03297434,21.79687498,42.16340343
9,Rbd80C11f00,21.79687498,42.03297434,22.14843748,42.16340343
10,Rbd80C11f80,22.14843748,42.03297434,22.49999998,42.16340343
11,Rbd80C12000,22.49999998,42.03297434,22.85156248,42.16340343
12,Rbd80C12080,22.85156248,42.03297434,23.20312498,42.16340343
13,Rbd80C12100,23.20312498,42.03297434,23.55468748,42.16340343
14,Rbd80C12180,23.55468748,42.03297434,23.90624998,42.16340343
15,Rbd80C12200,23.90624998,42.03297434,24.25781248,42.16340343
16,Rbd80C12280,24.25781248,42.03297434,24.60937498,42.16340343
17,Rbd80C12300,24.60937498,42.03297434,24.96093748,42.16340343
18,Rbd80C12380,24.96093748,42.03297434,25.31249998,42.16340343
19,Rbd80C12400,25.31249998,42.03297434,25.66406248,42.16340343
20,Rbd80C12480,25.66406248,42.03297434,26.01562498,42.16340343
21,Rbd80C12500,26.01562498,42.03297434,26.36718748,42.16340343
22,Rbd80C12580,26.36718748,42.03297434,26.71874998,42.16340343
23,Rbd80C12600,26.71874998,42.03297434,27.07031248,42.16340343
24,Rbd80C12680,27.07031248,42.03297434,27.42187498,42.16340343
25,Rbd80C12700,27.42187498,42.03297434,27.77343748,42.16340343
26,Rbd80C12780,27.77343748,42.03297434,28.03710936,42.16340343
27,Rbe00C11b00,19.11621092,41.83682787,19.33593748,42.03297434
28,Rbe00C11b80,19.33593748,41.77131169,19.68749998,42.03297434
29,Rbe00C11c00,19.68749998,41.77131169,20.03906248,42.03297434
30,Rbe00C11c80,20.03906248,41.77131169,20.39062498,42.03297434
31,Rbe00C11d00,20.39062498,41.77131169,20.74218748,42.03297434
32,Rbe00C11d80,20.74218748,41.77131169,21.09374998,42.03297434
33,Rbe00C11e00,21.09374998,41.77131169,21.44531248,42.03297434
34,Rbe00C11e80,21.44531248,41.77131169,21.79687498,42.03297434
35,Rbe00C11f00,21.79687498,41.77131169,22.14843748,42.03297434
36,Rbe00C11f80,22.14843748,41.77131169,22.49999998,42.03297434
37,Rbe00C12000,22.49999998,41.77131169,22.85156248,42.03297434
38,Rbe00C12080,22.85156248,41.77131169,23.20312498,42.03297434
39,Rbe00C12100,23.20312498,41.77131169,23.55468748,42.03297434
40,Rbe00C12180,23.55468748,41.77131169,23.90624998,42.03297434
41,Rbe00C12200,23.90624998,41.77131169,24.25781248,42.03297434
42,Rbe00C12280,24.25781248,41.77131169,24.60937498,42.03297434
43,Rbe00C12300,24.60937498,41.77131169,24.96093748,42.03297434
44,Rbe00C12380,24.96093748,41.77131169,25.31249998,42.03297434
45,Rbe00C12400,25.31249998,41.77131169,25.66406248,42.03297434
46,Rbe00C12480,25.66406248,41.77131169,26.01562498,42.03297434
47,Rbe00C12500,26.01562498,41.77131169,26.36718748,42.03297434
48,Rbe00C12580,26.36718748,41.77131169,26.71874998,42.03297434
49,Rbe00C12600,26.71874998,41.77131169,27.07031248,42.03297434
50,Rbe00C12680,27.07031248,41.77131169,27.42187498,42.03297434
51,Rbe00C12700,27.42187498,41.77131169,27.77343748,42.03297434
52,Rbe00C12780,27.77343748,41.77131169,28.08105467,42.03297434
53,Rbe80C11b80,19.42382811,41.50857731,19.68749998,41.77131169
54,Rbe80C11c00,19.68749998,41.50857731,20.03906248,41.77131169
55,Rbe80C11c80,20.03906248,41.50857731,20.39062498,41.77131169
56,Rbe80C11d00,20.39062498,41.50857731,20.74218748,41.77131169
57,Rbe80C11d80,20.74218748,41.50857731,21.09374998,41.77131169
58,Rbe80C11e00,21.09374998,41.50857731,21.44531248,41.77131169
59,Rbe80C11e80,21.44531248,41.50857731,21.79687498,41.77131169
60,Rbe80C11f00,21.79687498,41.50857731,22.14843748,41.77131169
61,Rbe80C11f80,22.14843748,41.50857731,22.49999998,41.77131169
62,Rbe80C12000,22.49999998,41.50857731,22.85156248,41.77131169
63,Rbe80C12080,22.85156248,41.50857731,23.20312498,41.77131169
64,Rbe80C12100,23.20312498,41.50857731,23.55468748,41.77131169
65,Rbe80C12180,23.55468748,41.50857731,23.90624998,41.77131169
66,Rbe80C12200,23.90624998,41.50857731,24.25781248,41.77131169
67,Rbe80C12280,24.25781248,41.50857731,24.60937498,41.77131169
68,Rbe80C12300,24.60937498,41.50857731,24.96093748,41.77131169
69,Rbe80C12380,24.96093748,41.50857731,25.31249998,41.77131169
70,Rbe80C12400,25.31249998,41.50857731,25.66406248,41.77131169
71,Rbe80C12480,25.66406248,41.50857731,26.01562498,41.77131169
72,Rbe80C12500,26.01562498,41.50857731,26.36718748,41.77131169
73,Rbe80C12580,26.36718748,41.50857731,26.71874998,41.77131169
74,Rbe80C12600,26.71874998,41.50857731,27.07031248,41.77131169
75,Rbe80C12680,27.07031248,41.50857731,27.42187498,41.77131169
76,Rbe80C12700,27.42187498,41.50857731,27.77343748,41.77131169
77,Rbe80C12780,27.77343748,41.50857731,28.12499998,41.77131169
78,Rbe80C12800,28.12499998,41.50857731,28.30078123,41.64007839
79,Rbf00C11b80,19.3798828,41.24477235,19.68749998,41.50857731
80,Rbf00C11c00,19.68749998,41.24477235,20.03906248,41.50857731
81,Rbf00C11c80,20.03906248,41.24477235,20.39062498,41.50857731
82,Rbf00C11d00,20.39062498,41.24477235,20.74218748,41.50857731
83,Rbf00C11d80,20.74218748,41.24477235,21.09374998,41.50857731
84,Rbf00C11e00,21.09374998,41.24477235,21.44531248,41.50857731
85,Rbf00C11e80,21.44531248,41.24477235,21.79687498,41.50857731
86,Rbf00C11f00,21.79687498,41.24477235,22.14843748,41.50857731
87,Rbf00C11f80,22.14843748,41.24477235,22.49999998,41.50857731
88,Rbf00C12000,22.49999998,41.24477235,22.85156248,41.50857731
89,Rbf00C12080,22.85156248,41.24477235,23.20312498,41.50857731
90,Rbf00C12100,23.20312498,41.24477235,23.55468748,41.50857731
91,Rbf00C12180,23.55468748,41.24477235,23.90624998,41.50857731
92,Rbf00C12200,23.90624998,41.24477235,24.25781248,41.50857731
93,Rbf00C12280,24.25781248,41.24477235,24.60937498,41.50857731
94,Rbf00C12300,24.60937498,41.24477235,24.96093748,41.50857731
95,Rbf00C12380,24.96093748,41.24477235,25.31249998,41.50857731
96,Rbf00C12400,25.31249998,41.24477235,25.66406248,41.50857731
97,Rbf00C12480,25.66406248,41.24477235,26.01562498,41.50857731
98,Rbf00C12500,26.01562498,41.24477235,26.36718748,41.50857731
99,Rbf00C12580,26.36718748,41.24477235,26.71874998,41.50857731
100,Rbf00C12600,26.71874998,41.24477235,27.07031248,41.50857731
101,Rbf00C12680,27.07031248,41.24477235,27.42187498,41.50857731
102,Rbf00C12700,27.42187498,41.24477235,27.77343748,41.50857731
103,Rbf00C12780,27.77343748,41.24477235,28.12499998,41.50857731
104,Rbf00C12800,28.12499998,41.24477235,28.47656248,41.50857731
105,Rbf00C12880,28.47656248,41.24477235,28.82812498,41.44272639
106,Rbf00C12900,28.82812498,41.24477235,29.13574217,41.31082389
107,Rbf80C11b80,19.42382811,40.97989808,19.68749998,41.24477235
108,Rbf80C11c00,19.68749998,40.97989808,20.03906248,41.24477235
109,Rbf80C11c80,20.03906248,40.97989808,20.39062498,41.24477235
110,Rbf80C11d00,20.39062498,40.97989808,20.74218748,41.24477235
111,Rbf80C11d80,20.74218748,40.97989808,21.09374998,41.24477235
112,Rbf80C11e00,21.09374998,40.97989808,21.44531248,41.24477235
113,Rbf80C11e80,21.44531248,40.97989808,21.79687498,41.24477235
114,Rbf80C11f00,21.79687498,40.97989808,22.14843748,41.24477235
115,Rbf80C11f80,22.14843748,40.97989808,22.49999998,41.24477235
116,Rbf80C12000,22.49999998,40.97989808,22.85156248,41.24477235
117,Rbf80C12080,22.85156248,40.97989808,23.20312498,41.24477235
118,Rbf80C12100,23.20312498,40.97989808,23.55468748,41.24477235
119,Rbf80C12180,23.55468748,40.97989808,23.90624998,41.24477235
120,Rbf80C12200,23.90624998,40.97989808,24.25781248,41.24477235
121,Rbf80C12280,24.25781248,40.97989808,24.60937498,41.24477235
122,Rbf80C12300,24.60937498,40.97989808,24.96093748,41.24477235
123,Rbf80C12380,24.96093748,40.97989808,25.31249998,41.24477235
124,Rbf80C12400,25.31249998,40.97989808,25.66406248,41.24477235
125,Rbf80C12480,25.66406248,40.97989808,26.01562498,41.24477235
126,Rbf80C12500,26.01562498,40.97989808,26.36718748,41.24477235
127,Rbf80C12580,26.36718748,40.97989808,26.71874998,41.24477235
128,Rbf80C12600,26.71874998,40.97989808,27.07031248,41.24477235
129,Rbf80C12680,27.07031248,40.97989808,27.42187498,41.24477235
130,Rbf80C12700,27.42187498,40.97989808,27.77343748,41.24477235
131,Rbf80C12780,27.77343748,40.97989808,28.12499998,41.24477235
132,Rbf80C12800,28.12499998,41.0130658,28.47656248,41.24477235
133,Rbf80C12880,28.47656248,40.97989808,28.82812498,41.24477235
134,Rbf80C12900,28.82812498,40.97989808,29.17968748,41.24477235
135,Rbf80C12980,29.17968748,40.97989808,29.53124998,41.24477235
136,Rbf80C12a00,29.53124998,40.97989808,29.88281248,41.21172152
137,Rbf80C12a80,29.88281248,40.97989808,30.23437498,41.21172152
138,Rbf80C12b00,30.23437498,40.97989808,30.58593748,41.24477235
139,Rbf80C12b80,30.58593748,40.97989808,30.93749998,41.14556974
140,Rbf80C12c00,30.93749998,40.97989808,30.98144529,41.07935116
141,Rc000C11b80,19.33593748,40.71395583,19.68749998,40.97989808
142,Rc000C11c00,19.68749998,40.71395583,20.03906248,40.97989808
143,Rc000C11c80,20.03906248,40.71395583,20.39062498,40.97989808
144,Rc000C11d00,20.39062498,40.71395583,20.74218748,40.97989808
145,Rc000C11d80,20.74218748,40.71395583,21.09374998,40.97989808
146,Rc000C11e00,21.09374998,40.71395583,21.44531248,40.97989808
147,Rc000C11e80,21.44531248,40.71395583,21.79687498,40.97989808
148,Rc000C11f00,21.79687498,40.71395583,22.14843748,40.97989808
149,Rc000C11f80,22.14843748,40.71395583,22.49999998,40.97989808
150,Rc000C12000,22.49999998,40.71395583,22.85156248,40.97989808
151,Rc000C12080,22.85156248,40.71395583,23.20312498,40.97989808
152,Rc000C12100,23.20312498,40.71395583,23.55468748,40.97989808
153,Rc000C12180,23.55468748,40.71395583,23.90624998,40.97989808
154,Rc000C12200,23.90624998,40.71395583,24.25781248,40.97989808
155,Rc000C12280,24.25781248,40.71395583,24.60937498,40.97989808
156,Rc000C12300,24.60937498,40.71395583,24.96093748,40.97989808
157,Rc000C12380,24.96093748,40.91351258,25.31249998,40.97989808
158,Rc000C12400,25.31249998,40.84706036,25.66406248,40.97989808
159,Rc000C12480,25.66406248,40.74725697,26.01562498,40.97989808
160,Rc000C12500,26.01562498,40.71395583,26.36718748,40.97989808
161,Rc000C12580,26.36718748,40.71395583,26.71874998,40.97989808
162,Rc000C12600,26.71874998,40.71395583,27.07031248,40.97989808
163,Rc000C12680,27.07031248,40.71395583,27.42187498,40.97989808
164,Rc000C12700,27.42187498,40.81380924,27.59765623,40.97989808
165,Rc000C12780,27.81738279,40.94671367,27.99316404,40.97989808
166,Rc000C12880,28.56445311,40.94671367,28.82812498,40.97989808
167,Rc000C12900,28.82812498,40.81380924,29.17968748,40.97989808
168,Rc000C12980,29.17968748,40.71395583,29.53124998,40.97989808
169,Rc000C12a00,29.53124998,40.71395583,29.88281248,40.97989808
170,Rc000C12a80,29.88281248,40.71395583,30.23437498,40.97989808
171,Rc000C12b00,30.23437498,40.71395583,30.58593748,40.97989808
172,Rc000C12b80,30.58593748,40.71395583,30.93749998,40.97989808
173,Rc000C12c00,30.93749998,40.71395583,30.98144529,40.97989808
174,Rc080C11b00,19.24804686,40.44694707,19.33593748,40.71395583
175,Rc080C11b80,19.33593748,40.44694707,19.68749998,40.71395583
176,Rc080C11c00,19.68749998,40.44694707,20.03906248,40.71395583
177,Rc080C11c80,20.03906248,40.44694707,20.39062498,40.71395583
178,Rc080C11d00,20.39062498,40.44694707,20.74218748,40.71395583
179,Rc080C11d80,20.74218748,40.44694707,21.09374998,40.71395583
180,Rc080C11e00,21.09374998,40.44694707,21.44531248,40.71395583
181,Rc080C11e80,21.44531248,40.44694707,21.79687498,40.71395583
182,Rc080C11f00,21.79687498,40.44694707,22.14843748,40.71395583
183,Rc080C11f80,22.14843748,40.44694707,22.49999998,40.71395583
184,Rc080C12000,22.49999998,40.44694707,22.85156248,40.71395583
185,Rc080C12080,22.85156248,40.44694707,23.20312498,40.71395583
186,Rc080C12100,23.20312498,40.44694707,23.55468748,40.71395583
187,Rc080C12180,23.55468748,40.44694707,23.90624998,40.71395583
188,Rc080C12200,23.90624998,40.44694707,24.03808592,40.54720024
189,Rc080C12280,24.47753905,40.58058467,24.60937498,40.71395583
190,Rc080C12300,24.60937498,40.54720024,24.82910155,40.71395583
191,Rc080C12400,25.40039061,40.44694707,25.66406248,40.54720024
192,Rc080C12480,25.66406248,40.44694707,25.88378905,40.51379916
193,Rc080C12500,26.01562498,40.58058467,26.36718748,40.71395583
194,Rc080C12580,26.36718748,40.44694707,26.71874998,40.71395583
195,Rc080C12600,26.71874998,40.44694707,27.07031248,40.71395583
196,Rc080C12680,27.07031248,40.44694707,27.33398436,40.71395583
197,Rc080C12700,27.42187498,40.44694707,27.77343748,40.68063803
198,Rc080C12780,27.77343748,40.44694707,28.12499998,40.54720024
199,Rc080C12880,28.47656248,40.48038144,28.82812498,40.58058467
200,Rc080C12900,28.82812498,40.44694707,29.17968748,40.68063803
201,Rc080C12980,29.17968748,40.44694707,29.53124998,40.71395583
202,Rc080C12a00,29.53124998,40.44694707,29.88281248,40.71395583
203,Rc080C12a80,29.88281248,40.44694707,30.23437498,40.71395583
204,Rc080C12b00,30.23437498,40.44694707,30.58593748,40.71395583
205,Rc080C12b80,30.58593748,40.44694707,30.93749998,40.71395583
206,Rc080C12c00,30.93749998,40.44694707,30.98144529,40.71395583
207,Rc100C11b00,19.24804686,40.34654413,19.33593748,40.44694707
208,Rc100C11b80,19.33593748,40.17887332,19.68749998,40.44694707
209,Rc100C11c00,19.68749998,40.17887332,20.03906248,40.44694707
210,Rc100C11c80,20.03906248,40.17887332,20.39062498,40.44694707
211,Rc100C11d00,20.39062498,40.17887332,20.74218748,40.44694707
212,Rc100C11d80,20.74218748,40.17887332,21.09374998,40.44694707
213,Rc100C11e00,21.09374998,40.17887332,21.44531248,40.44694707
214,Rc100C11e80,21.44531248,40.17887332,21.79687498,40.44694707
215,Rc100C11f00,21.79687498,40.17887332,22.14843748,40.44694707
216,Rc100C11f80,22.14843748,40.17887332,22.49999998,40.44694707
217,Rc100C12000,22.49999998,40.17887332,22.67578123,40.44694707
218,Rc100C12080,22.85156248,40.24599151,23.20312498,40.44694707
219,Rc100C12100,23.20312498,40.17887332,23.55468748,40.44694707
220,Rc100C12180,23.55468748,40.17887332,23.90624998,40.44694707
221,Rc100C12200,23.90624998,40.17887332,24.25781248,40.44694707
222,Rc100C12280,24.25781248,40.17887332,24.43359373,40.31304322
223,Rc100C12400,25.44433592,40.38002841,25.66406248,40.44694707
224,Rc100C12480,25.66406248,40.17887332,26.01562498,40.44694707
225,Rc100C12500,26.19140623,40.17887332,26.36718748,40.41349606
226,Rc100C12580,26.36718748,40.17887332,26.71874998,40.44694707
227,Rc100C12600,26.71874998,40.17887332,27.07031248,40.44694707
228,Rc100C12680,27.07031248,40.17887332,27.42187498,40.44694707
229,Rc100C12700,27.42187498,40.17887332,27.77343748,40.44694707
230,Rc100C12780,27.77343748,40.17887332,28.12499998,40.44694707
231,Rc100C12800,28.12499998,40.17887332,28.47656248,40.41349606
232,Rc100C12880,28.47656248,40.17887332,28.82812498,40.41349606
233,Rc100C12900,28.82812498,40.17887332,29.17968748,40.44694707
234,Rc100C12980,29.17968748,40.17887332,29.53124998,40.44694707
235,Rc100C12a00,29.53124998,40.17887332,29.88281248,40.44694707
236,Rc100C12a80,29.88281248,40.17887332,30.23437498,40.44694707
237,Rc100C12b00,30.23437498,40.17887332,30.58593748,40.44694707
238,Rc100C12b80,30.58593748,40.17887332,30.93749998,40.44694707
239,Rc100C12c00,30.93749998,40.17887332,30.98144529,40.44694707
240,Rc180C11b80,19.51171873,40.11168867,19.68749998,40.17887332
241,Rc180C11c00,19.68749998,39.90973624,20.03906248,40.17887332
242,Rc180C11c80,20.03906248,39.90973624,20.39062498,40.17887332
243,Rc180C11d00,20.39062498,39.90973624,20.74218748,40.17887332
244,Rc180C11d80,20.74218748,39.90973624,21.09374998,40.17887332
245,Rc180C11e00,21.09374998,39.90973624,21.44531248,40.17887332
246,Rc180C11e80,21.44531248,39.90973624,21.79687498,40.17887332
247,Rc180C11f00,21.79687498,39.90973624,22.14843748,40.17887332
248,Rc180C11f80,22.14843748,39.90973624,22.49999998,40.17887332
249,Rc180C12000,22.49999998,39.90973624,22.76367186,40.17887332
250,Rc180C12100,23.29101561,39.90973624,23.55468748,40.17887332
251,Rc180C12180,23.55468748,39.90973624,23.90624998,40.17887332
252,Rc180C12200,23.90624998,39.90973624,24.25781248,40.17887332
253,Rc180C12280,24.25781248,40.07807144,24.43359373,40.17887332
254,Rc180C12380,25.0048828,39.90973624,25.31249998,40.04443759
255,Rc180C12400,25.31249998,39.90973624,25.66406248,40.1452893
256,Rc180C12480,25.66406248,40.07807144,26.01562498,40.17887332
257,Rc180C12500,26.01562498,39.90973624,26.36718748,40.17887332
258,Rc180C12580,26.36718748,39.90973624,26.71874998,40.17887332
259,Rc180C12600,26.71874998,39.90973624,27.07031248,40.17887332
260,Rc180C12680,27.07031248,39.90973624,27.42187498,40.17887332
261,Rc180C12700,27.42187498,39.90973624,27.77343748,40.17887332
262,Rc180C12780,27.77343748,39.90973624,28.12499998,40.17887332
263,Rc180C12800,28.12499998,39.90973624,28.47656248,40.17887332
264,Rc180C12880,28.47656248,39.90973624,28.82812498,40.17887332
265,Rc180C12900,28.82812498,39.90973624,29.17968748,40.17887332
266,Rc180C12980,29.17968748,39.90973624,29.53124998,40.17887332
267,Rc180C12a00,29.53124998,39.90973624,29.88281248,40.17887332
268,Rc180C12a80,29.88281248,39.90973624,30.23437498,40.17887332
269,Rc180C12b00,30.23437498,39.90973624,30.58593748,40.17887332
270,Rc180C12b80,30.58593748,39.90973624,30.93749998,40.17887332
271,Rc180C12c00,30.93749998,39.90973624,30.98144529,40.17887332
272,Rc200C11b80,19.33593748,39.63953757,19.68749998,39.90973624
273,Rc200C11c00,19.68749998,39.63953757,20.03906248,39.90973624
274,Rc200C11c80,20.03906248,39.63953757,20.39062498,39.90973624
275,Rc200C11d00,20.39062498,39.63953757,20.74218748,39.90973624
276,Rc200C11d80,20.74218748,39.63953757,21.09374998,39.90973624
277,Rc200C11e00,21.09374998,39.63953757,21.44531248,39.90973624
278,Rc200C11e80,21.44531248,39.63953757,21.79687498,39.90973624
279,Rc200C11f00,21.79687498,39.63953757,22.14843748,39.90973624
280,Rc200C11f80,22.14843748,39.63953757,22.49999998,39.90973624
281,Rc200C12000,22.49999998,39.63953757,22.85156248,39.90973624
282,Rc200C12080,22.85156248,39.63953757,22.93945311,39.80853605
283,Rc200C12180,23.68652342,39.87601943,23.77441405,39.90973624
284,Rc200C12380,25.0048828,39.77476949,25.31249998,39.90973624
285,Rc200C12400,25.31249998,39.77476949,25.40039061,39.90973624
286,Rc200C12480,25.92773436,39.77476949,26.01562498,39.87601943
287,Rc200C12500,26.01562498,39.63953757,26.36718748,39.90973624
288,Rc200C12580,26.36718748,39.63953757,26.71874998,39.90973624
289,Rc200C12600,26.71874998,39.63953757,27.07031248,39.90973624
290,Rc200C12680,27.07031248,39.63953757,27.42187498,39.90973624
291,Rc200C12700,27.42187498,39.63953757,27.77343748,39.90973624
292,Rc200C12780,27.77343748,39.63953757,28.12499998,39.90973624
293,Rc200C12800,28.12499998,39.63953757,28.47656248,39.90973624
294,Rc200C12880,28.47656248,39.63953757,28.82812498,39.90973624
295,Rc200C12900,28.82812498,39.63953757,29.17968748,39.90973624
296,Rc200C12980,29.17968748,39.63953757,29.53124998,39.90973624
297,Rc200C12a00,29.53124998,39.63953757,29.88281248,39.90973624
298,Rc200C12a80,29.88281248,39.63953757,30.23437498,39.90973624
299,Rc200C12b00,30.23437498,39.63953757,30.58593748,39.90973624
300,Rc200C12b80,30.58593748,39.63953757,30.93749998,39.90973624
301,Rc200C12c00,30.93749998,39.63953757,30.98144529,39.90973624
302,Rc280C11c00,19.68749998,39.36827916,20.03906248,39.63953757
303,Rc280C11c80,20.03906248,39.36827916,20.39062498,39.63953757
304,Rc280C11d00,20.39062498,39.36827916,20.74218748,39.63953757
305,Rc280C11d80,20.74218748,39.36827916,21.09374998,39.63953757
306,Rc280C11e00,21.09374998,39.36827916,21.44531248,39.63953757
307,Rc280C11e80,21.44531248,39.36827916,21.79687498,39.63953757
308,Rc280C11f00,21.79687498,39.36827916,22.14843748,39.63953757
309,Rc280C11f80,22.14843748,39.36827916,22.49999998,39.63953757
310,Rc280C12000,22.49999998,39.36827916,22.85156248,39.63953757
311,Rc280C12080,22.85156248,39.36827916,23.20312498,39.63953757
312,Rc280C12100,23.20312498,39.36827916,23.2470703,39.40224435
313,Rc280C12200,24.03808592,39.36827916,24.21386717,39.53793975
314,Rc280C12280,24.3017578,39.36827916,24.34570311,39.40224435
315,Rc280C12380,24.96093748,39.43619301,25.09277342,39.57182225
316,Rc280C12500,26.0595703,39.36827916,26.36718748,39.63953757
317,Rc280C12580,26.36718748,39.36827916,26.71874998,39.63953757
318,Rc280C12600,26.71874998,39.36827916,27.07031248,39.63953757
319,Rc280C12680,27.07031248,39.36827916,27.42187498,39.63953757
320,Rc280C12700,27.42187498,39.36827916,27.77343748,39.63953757
321,Rc280C12780,27.77343748,39.36827916,28.12499998,39.63953757
322,Rc280C12800,28.12499998,39.36827916,28.47656248,39.63953757
323,Rc280C12880,28.47656248,39.36827916,28.82812498,39.63953757
324,Rc280C12900,28.82812498,39.36827916,29.17968748,39.63953757
325,Rc280C12980,29.17968748,39.36827916,29.53124998,39.63953757
326,Rc280C12a00,29.53124998,39.36827916,29.88281248,39.63953757
327,Rc280C12a80,29.88281248,39.36827916,30.23437498,39.63953757
328,Rc280C12b00,30.23437498,39.36827916,30.58593748,39.63953757
329,Rc280C12b80,30.58593748,39.36827916,30.93749998,39.63953757
330,Rc280C12c00,30.93749998,39.36827916,30.98144529,39.63953757
331,Rc300C11c80,20.03906248,39.09596295,20.39062498,39.36827916
332,Rc300C11d00,20.39062498,39.09596295,20.74218748,39.36827916
333,Rc300C11d80,20.74218748,39.09596295,21.09374998,39.36827916
334,Rc300C11e00,21.09374998,39.09596295,21.44531248,39.36827916
335,Rc300C11e80,21.44531248,39.09596295,21.79687498,39.36827916
336,Rc300C11f00,21.79687498,39.09596295,22.14843748,39.36827916
337,Rc300C11f80,22.14843748,39.09596295,22.49999998,39.36827916
338,Rc300C12000,22.49999998,39.09596295,22.85156248,39.36827916
339,Rc300C12080,22.85156248,39.09596295,23.20312498,39.36827916
340,Rc300C12100,23.20312498,39.09596295,23.55468748,39.36827916
341,Rc300C12180,23.55468748,39.09596295,23.90624998,39.26628443
342,Rc300C12200,23.90624998,39.09596295,24.16992186,39.36827916
343,Rc300C12280,24.3017578,39.3002992,24.34570311,39.36827916
344,Rc300C12480,25.79589842,39.09596295,26.01562498,39.3002992
